,appId,content,sentiment,content_cleaned
77203,air.com.myheritage.mobile,"Ohjelma löysi isäni, mutta en voi edes hyväksyä häntä, ellen maksaisi. Joten sukupuu jää niihin tietoihin mitä itse kirjoitin ja tiesin. Eli ilmaiseksi et sukupuutasi saa selville.",negative,ohjelma löysi isäni mutta en voi edes hyväksyä häntä ellen maksaisi joten sukupuu jää niihin tietoihin mitä itse kirjoitin ja tiesin eli ilmaiseksi et sukupuutasi saa selville 
59576,fi.fmi.mobileweather,Kiva,negative,kiva
2956,com.droidhang.ad,Ihan hyvä peli,negative,ihan hyvä peli
73765,fi.spankki,"Maksan laskuja tietokoneella, te lähetätte mopili varmennuksia numeroita. Vaikka käytän tietokoneella numero korttia. SekaVaa",negative,maksan laskuja tietokoneella te lähetätte mopili varmennuksia numeroita vaikka käytän tietokoneella numero korttia sekavaa
117840,com.spotify.music,Running ball,negative,running ball
40725,fi.nordea.mobilebank,"Järjetöntä touhua... If its not broken, don't fix it!",negative,järjetöntä touhua if its not broken don fix it 
141224,com.spotify.music,iha hyvä,negative,iha hyvä
75785,fi.spankki,Ei toimi päivityksen jälkeen. Sulkeutuu saman tien,negative,ei toimi päivityksen jälkeen sulkeutuu saman tien
110181,com.elisa.viihde,Miten tallentaa ulkoiselle kovalevylle kaikki ohjelmat viihde paketista koska mä en tule ostamaan levyjä kaupasta niiden tilalle. Onneksi säästin digiboxin jossa tallennus mahdollista.,negative,miten tallentaa ulkoiselle kovalevylle kaikki ohjelmat viihde paketista koska mä en tule ostamaan levyjä kaupasta niiden tilalle onneksi säästin digiboxin jossa tallennus mahdollista 
50400,com.thirdpresence.ruutu,Ei näy jääkiekko,negative,ei näy jääkiekko
51469,com.thirdpresence.ruutu,Minkä takia edes päästetään tämmöstä jakoon. Idiootit taas lyönyt päänsä yhteen.,negative,minkä takia edes päästetään tämmöstä jakoon idiootit taas lyönyt päänsä yhteen 
20777,com.nordea.mobiletoken,Enpä saa sit asennettua uuteen luuriin ku pitäs päästä verkkopankkiin hakeen joku aktivointikoodi. Milläs meet ku ei pääse sinne sisään?,negative,enpä saa sit asennettua uuteen luuriin ku pitäs päästä verkkopankkiin hakeen joku aktivointikoodi milläs meet ku ei pääse sinne sisään 
51294,com.thirdpresence.ruutu,Takkuilee kun mikäkin vaikka on nopee wifi... Sitten kun tulee vaihteeks mainoksia niin niiden jälkeen koko paska kaatuu.... Vielä vitutuksen huipennus kun aloin kattoo ohjelmaa niin kolme samaa mainosta peräkkäin.,negative,takkuilee kun mikäkin vaikka on nopee wifi sitten kun tulee vaihteeks mainoksia niin niiden jälkeen koko paska kaatuu vielä vitutuksen huipennus kun aloin kattoo ohjelmaa niin kolme samaa mainosta peräkkäin 
42486,fi.nordea.mobilebank,Välillä vähän epävarma maksoinko laskun vai en,negative,välillä vähän epävarma maksoinko laskun vai en
111158,com.elisa.viihde,Suoria lähetyksiä ei saa chromecastiin. Suurin osa maksukanavista ei katseltavissa sovelluksen kautta,negative,suoria lähetyksiä ei saa chromecastiin suurin osa maksukanavista ei katseltavissa sovelluksen kautta
1535,com.danskebank.mobilebank3.fi,Eipäs se niin mennykkään kuin kuvittelin? Aluksi pöytäkoneen ja puhelimen yhteys toimi moitteettomasti pöytäkoneen kautta mutta kun yritin tänään suoraan puhelimella kirjautua pankkiin antoikin tämä uusi kirjautumiskoodini errorin? IDn kautta kirjautuminen onnistui mutta puhelimen kautta EI!!???? Lisäksi kun yritin sitten kirjautua pöytäkoneen kautta salasanani on nyt sitten lukittu!!!? Elikkä tässä sitä nyt ollaan ilman että pääsisin omalle tililleni hyväksymään E laskuja ym:ta. Tiedän tasan tarkaan salasanani koska se on Äitivainajani syntymäpäivä!! Tähän verkkopankki Dansken verkkopankki soopaan kyllästyneenä tulen siirtämään tilini S pankkiin se toimii aina ja konttori löytyy joka kaupungista. Asun kokkolan ja oulun välissä. Mistä löytyy lähin Dansken asiakaspankki no jaa ehkä Tampereelta?,negative,eipäs se niin mennykkään kuin kuvittelin aluksi pöytäkoneen ja puhelimen yhteys toimi moitteettomasti pöytäkoneen kautta mutta kun yritin tänään suoraan puhelimella kirjautua pankkiin antoikin tämä uusi kirjautumiskoodini errorin idn kautta kirjautuminen onnistui mutta puhelimen kautta ei lisäksi kun yritin sitten kirjautua pöytäkoneen kautta salasanani on nyt sitten lukittu elikkä tässä sitä nyt ollaan ilman että pääsisin omalle tililleni hyväksymään laskuja ym ta tiedän tasan tarkaan salasanani koska se on äitivainajani syntymäpäivä tähän verkkopankki dansken verkkopankki soopaan kyllästyneenä tulen siirtämään tilini pankkiin se toimii aina ja konttori löytyy joka kaupungista asun kokkolan ja oulun välissä mistä löytyy lähin dansken asiakaspankki no jaa ehkä tampereelta 
21988,com.nordea.mobiletoken,"10/2017 käyttöönotettu Android-sovellukset kärsii yhteysongelmista (""palvelu ei saatavilla""). WindowsPhone-versio toimi vuosikaudet virheettömästi.",negative,10 2017 käyttöönotettu android sovellukset kärsii yhteysongelmista palvelu ei saatavilla windowsphone versio toimi vuosikaudet virheettömästi 
28478,fi.nordea.mobilebank,Paljon toimintahäiriöitä. Jää mm. vain pyörimään tai ei siirry tunnuslukusovellukseen,negative,paljon toimintahäiriöitä jää mm vain pyörimään tai ei siirry tunnuslukusovellukseen
14095,com.yle.webtv,Toi ei toimi :(,negative,toi ei toimi 
93114,fi.mtvkatsomo,Väittää että Väärä salasana ja kun painan unohdin salasanan niin väittää että ei löydy,negative,väittää että väärä salasana ja kun painan unohdin salasanan niin väittää että ei löydy
74731,fi.spankki,Ei edes toimi,negative,ei edes toimi
46650,com.thirdpresence.ruutu,Aivan järkyttävästi mainoksia,negative,aivan järkyttävästi mainoksia
41984,fi.nordea.mobilebank,"Sopii pankkisiirtoihin, laskujen maksuun ja saldoseurantaan. Sijoitusasioissa mobiililaitteen ruutu liian pieni, eikä ole kätevä kun pitää olla samanaikaisesti auki useampia sovelluksia.",negative,sopii pankkisiirtoihin laskujen maksuun ja saldoseurantaan sijoitusasioissa mobiililaitteen ruutu liian pieni eikä ole kätevä kun pitää olla samanaikaisesti auki useampia sovelluksia 
66018,com.fluffyfairygames.idleminertycoon,Noice,negative,noice
50291,com.thirdpresence.ruutu,Ohjelmista jää loppu joka kerta näkemättä! Loppuvat siis kesken. Miksi?,negative,ohjelmista jää loppu joka kerta näkemättä loppuvat siis kesken miksi 
55972,fi.itella.posti.android,"Sovellus jäi jumiin, eikä päivittynyt. Kirjauduin ulos, jonka jälkeen en 
enää päässyt takaisin sisään.",negative,sovellus jäi jumiin eikä päivittynyt kirjauduin ulos jonka jälkeen en enää päässyt takaisin sisään 
72881,fi.spankki,Ei toimi lataus eikä palvelu,negative,ei toimi lataus eikä palvelu
102165,fi.hs.android,Sisältö ei päivity! Ja tästä olen maksanut! Vielä!,negative,sisältö ei päivity ja tästä olen maksanut vielä 
58593,fi.fmi.mobileweather,"Tämö versio on huonompi kuin aikaisempi, jonka vahingossa hukkasin. Esimerkiksi sadetutka on jokseenkin hyödytön. Aikaisempi oli siis jonkinlainen nettiselainversio, josta löytyi kaikki tarvittava.",negative,tämö versio on huonompi kuin aikaisempi jonka vahingossa hukkasin esimerkiksi sadetutka on jokseenkin hyödytön aikaisempi oli siis jonkinlainen nettiselainversio josta löytyi kaikki tarvittava 
129202,com.spotify.music,Oli kivempaa jos vois valita ees ite biisinn😕,negative,oli kivempaa jos vois valita ees ite biisinn 
90098,net.easypark.android,"Hälytys parkki ajan loppumisesta saisi olla pitempi. (kyllähän sen kai voi vaihtaa) 4 kertaa tunnin parkkiaika maksettu, ja sen kerran kun ei muistanu heti lisätä ni sakko napsahti. Kiitos Helsinki😄 muuten iha kiva appi",negative,hälytys parkki ajan loppumisesta saisi olla pitempi kyllähän sen kai voi vaihtaa 4 kertaa tunnin parkkiaika maksettu ja sen kerran kun ei muistanu heti lisätä ni sakko napsahti kiitos helsinki muuten iha kiva appi
12814,com.yle.webtv,muute hyvä mutta vähä välii lagaa ja joutuu sulkemaa videon ja avaamaan uuvestaan että voipi taas kahtoo sen minuutin ja sama homma,negative,muute hyvä mutta vähä välii lagaa ja joutuu sulkemaa videon ja avaamaan uuvestaan että voipi taas kahtoo sen minuutin ja sama homma
78383,fi.danskebank.mobilepay,"Ei hyväksy pankkikorttiani, vaikka olen triple check kaikki minun 
korttitietoni",negative,ei hyväksy pankkikorttiani vaikka olen triple check kaikki minun korttitietoni
137838,com.spotify.music,Muuten hyvä mutta kaikkea musiikkia ei löydy ei esim Esa Roposta,negative,muuten hyvä mutta kaikkea musiikkia ei löydy ei esim esa roposta
121146,com.spotify.music,Kakkaa ku ei saa enää ees 7 päivän ilmasta ja eikä ilmainen premiumikaa toimi enää 0/5 hyh hyh,negative,kakkaa ku ei saa enää ees 7 päivän ilmasta ja eikä ilmainen premiumikaa toimi enää 0 5 hyh hyh
68885,com.yle.lastenareena,En pysty katsoa mun lempi sarjaa ryhmä hauta. Mitä huonointa jos koskee näyttöä nii se lataa uudelleen.😠,negative,en pysty katsoa mun lempi sarjaa ryhmä hauta mitä huonointa jos koskee näyttöä nii se lataa uudelleen 
92890,fi.mtvkatsomo,Huono koska aina kun koitan käynnistää ohjelmaa niin siinä lukee tietojen lataus eppäonnistui yritä uudelleen. Yritän uudelleen eikä mitään tapahdu. Olen jopa poistanut sovelluksen monta kertaa ja ladannut uudelleen ja olen käynnistänyt puhelimenikin uudelleen mutta mikään ei näytä toimivan. En suosittele sovellusta.,negative,huono koska aina kun koitan käynnistää ohjelmaa niin siinä lukee tietojen lataus eppäonnistui yritä uudelleen yritän uudelleen eikä mitään tapahdu olen jopa poistanut sovelluksen monta kertaa ja ladannut uudelleen ja olen käynnistänyt puhelimenikin uudelleen mutta mikään ei näytä toimivan en suosittele sovellusta 
101016,fi.hs.android,"sovellus kaatuu lähes päivittäin, joskus monta kertaa lehden lukemisen aikana.",negative,sovellus kaatuu lähes päivittäin joskus monta kertaa lehden lukemisen aikana 
39849,fi.nordea.mobilebank,voisitte korjaa paskan verkko pankkinne eikä joka saatanan viiko et on jotain vikaa,negative,voisitte korjaa paskan verkko pankkinne eikä joka saatanan viiko et on jotain vikaa
79436,fi.iltasanomat,Liikaa mainoksia puhelimen ruudulla,negative,liikaa mainoksia puhelimen ruudulla
51,com.gamemaker5.idlemafia,"Huono peli, heti kun avasin käski mun päivittää vaikka ei ollu päivitystä",negative,huono peli heti kun avasin käski mun päivittää vaikka ei ollu päivitystä
94142,fi.mtvkatsomo,Todella huono! Aina ku yrittää kattoo jotai ni pitää pistää salasana ja vaikka laittaa oikein kaiken ni salasana tai sähköposti virheellinen😤😠😡👎👎👎,negative,todella huono aina ku yrittää kattoo jotai ni pitää pistää salasana ja vaikka laittaa oikein kaiken ni salasana tai sähköposti virheellinen 
115009,com.spotify.music,Jumii ja hidastelee puhelimessa honor 9 lite,negative,jumii ja hidastelee puhelimessa honor 9 lite
94679,fi.mtvkatsomo,Mainoksilla pilattu,negative,mainoksilla pilattu
95105,fi.mtvkatsomo,"Hankalammaksi on mennyt Katsomossakin surffailu. Ohjelma tarjonta ei mitään huippua, mutta katseleehan sitä, jos muuta ole.",negative,hankalammaksi on mennyt katsomossakin surffailu ohjelma tarjonta ei mitään huippua mutta katseleehan sitä jos muuta ole 
34178,fi.nordea.mobilebank,Surkean hidas,negative,surkean hidas
101369,fi.hs.android,Ihan huono evvk.,negative,ihan huono evvk 
101042,fi.hs.android,Sovellus on huono. Olen Hs:digitilaaja mutta en pääse lukemaan tilaajille tarkoitettuja artikkeleita.,negative,sovellus on huono olen hs digitilaaja mutta en pääse lukemaan tilaajille tarkoitettuja artikkeleita 
16860,com.nordea.mobiletoken,"Jatkuvasti ""kirjautumisessa on valitettavasti ongelmia"". Tämän pitää toimia aina, jos tarkoitus on korvata paperiset tunnusluvut.",negative,jatkuvasti kirjautumisessa on valitettavasti ongelmia tämän pitää toimia aina jos tarkoitus on korvata paperiset tunnusluvut 
49978,com.thirdpresence.ruutu,Mainokset näkyy kyllä mutta videosta näkyy ensimmäiset 9 sekunttia ja sitten menee jumiin.,negative,mainokset näkyy kyllä mutta videosta näkyy ensimmäiset 9 sekunttia ja sitten menee jumiin 
71337,com.myklarnamobile,"Eipä toimi lainkaan. Käskee vain kirjautumaan verkkosivulle. JOKA ON MYÖS 
ALHAALLA!?",negative,eipä toimi lainkaan käskee vain kirjautumaan verkkosivulle joka on myös alhaalla 
46426,com.thirdpresence.ruutu,mainoksia järjetön määrä,negative,mainoksia järjetön määrä
74075,fi.spankki,"Hyvä sovellus, mutta ""hukkaa internetin"" usein ja herjaa, ettei mobiililaitetta tunnisteta. Käyttöönotto tehty nyt 9.1. ja 7.1. sekä kolme kertaa joulukuussa, epäluotettava.",negative,hyvä sovellus mutta hukkaa internetin usein ja herjaa ettei mobiililaitetta tunnisteta käyttöönotto tehty nyt 9 1 ja 7 1 sekä kolme kertaa joulukuussa epäluotettava 
18484,com.nordea.mobiletoken,"Toimii pääasiassa hyvin. Uudessa versiossa on muutettu kuitenkin numeronäppäimet puhelimen natiivista näppäimistöstä kustomoituun näppäimistöön, jossa numerot on pieniä ja niissä ei ole reunuksia. Reunukset puuttuu ainakin tummassa tilassa. Tämä lisää virhepainallusten määrää reilusti. Parempi olisi käyttää puhelimen omaa näppäimistöä kuten esim. Nordea Mobiilissa käytetään.",negative,toimii pääasiassa hyvin uudessa versiossa on muutettu kuitenkin numeronäppäimet puhelimen natiivista näppäimistöstä kustomoituun näppäimistöön jossa numerot on pieniä ja niissä ei ole reunuksia reunukset puuttuu ainakin tummassa tilassa tämä lisää virhepainallusten määrää reilusti parempi olisi käyttää puhelimen omaa näppäimistöä kuten esim nordea mobiilissa käytetään 
16507,com.waze,"Sosiaalinen puoli todella hyvä, navigointi ja kartat vaatii vielä työtä",negative,sosiaalinen puoli todella hyvä navigointi ja kartat vaatii vielä työtä
127036,com.spotify.music,"Mua ei haittaa edes mainokset tai se ettei saa tiettyä biisiä kuunnella, mutta kun nykyään ei saa kuunnella edes jotain tiettyä artistia kun tää heittää automaattisesti artistiradioon. Sama juttu albumien ja soittolistojen kanssa. Vituttaa eikä tässä ole mitään järkeä. Voisiko päivittää siten, että saisin kuunneltua jotain artistia tai albumia ilman, että koko ajan tulee pelkkiä ehdotettuja kappaleita? Niin joo, unohdin myös mainita et musiikki saattaa pätkästä ihan tosta noin muuten vaan.",negative,mua ei haittaa edes mainokset tai se ettei saa tiettyä biisiä kuunnella mutta kun nykyään ei saa kuunnella edes jotain tiettyä artistia kun tää heittää automaattisesti artistiradioon sama juttu albumien ja soittolistojen kanssa vituttaa eikä tässä ole mitään järkeä voisiko päivittää siten että saisin kuunneltua jotain artistia tai albumia ilman että koko ajan tulee pelkkiä ehdotettuja kappaleita niin joo unohdin myös mainita et musiikki saattaa pätkästä ihan tosta noin muuten vaan 
72686,fi.spankki,huonosti toimii kun yrittää aktivoi tunnus ei tuu viestinä,negative,huonosti toimii kun yrittää aktivoi tunnus ei tuu viestinä
112784,fi.radiosoitinsuomi.radiotfi,Juu ei toimi Honor 8. Pelkkä valkoinen ruutu käynnistettäessä. Ei auttanut uudelleen asennus yai välimuistin tyhjennys.,negative,juu ei toimi honor 8 pelkkä valkoinen ruutu käynnistettäessä ei auttanut uudelleen asennus yai välimuistin tyhjennys 
61347,fi.iltalehti.iltalehti,"Ulkoasu ei vakuuta, tuntuu vanhentuneelta",negative,ulkoasu ei vakuuta tuntuu vanhentuneelta
108975,com.tripadvisor.tripadvisor,"Poistin, kun en jaksanut jatkuvia turhia ilmoituksia.",negative,poistin kun en jaksanut jatkuvia turhia ilmoituksia 
113062,fi.radiosoitinsuomi.radiotfi,Milloin suomalaisista radio ohjelmista on tullut laadukasta? Siis vittu ihan oikeesti milloin??,negative,milloin suomalaisista radio ohjelmista on tullut laadukasta siis vittu ihan oikeesti milloin 
62994,com.fluffyfairygames.idleminertycoon,Kiva peli :),negative,kiva peli 
84724,com.fsecure.ms.dc,Ei,negative,ei
127779,com.spotify.music,paskaa,negative,paskaa
36815,fi.nordea.mobilebank,Välillä pankki sivut tökkii huomattavan paljon muuten hyvä pankki eli ne kuntoon,negative,välillä pankki sivut tökkii huomattavan paljon muuten hyvä pankki eli ne kuntoon
110642,com.elisa.viihde,Minulla lakkasi toimimasta puhelimessa. Tulee vain ilmoitus että palvelimeen ei saa yhteyttä.,negative,minulla lakkasi toimimasta puhelimessa tulee vain ilmoitus että palvelimeen ei saa yhteyttä 
109330,com.tripadvisor.tripadvisor,"Good app, but 80% time it is jammed. Usually just when you need it.",negative,good app but 80 time it is jammed usually just when you need it 
102867,fi.hs.android,Selkeä ja helppokäyttöinen,negative,selkeä ja helppokäyttöinen
71333,com.myklarnamobile,"Vanha oli tosi suppea, mm. kesken kuukautta ei edes nähnyt jäljellä olevaa 
velkaa, mutta sentään vanha versio toimi.. Päivityksen jälkeen ei pelitä 
laisinkaan, eli täysin turha ja voi taas palata klarnan surkeille perus 
nettisivuille...",negative,vanha oli tosi suppea mm kesken kuukautta ei edes nähnyt jäljellä olevaa velkaa mutta sentään vanha versio toimi päivityksen jälkeen ei pelitä laisinkaan eli täysin turha ja voi taas palata klarnan surkeille perus nettisivuille 
